Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Arnab,"The Office (U.S.): Season 9: ""Moving On""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-12 19:17:16,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2389,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":116718,""mediaOffsetMs"":114000},{""eventType"":""reposition"",""sessionOffsetMs"":116719,""mediaOffsetMs"":141350},{""eventType"":""playing"",""sessionOffsetMs"":116836,""mediaOffsetMs"":141350},{""eventType"":""stopped"",""sessionOffsetMs"":148638,""mediaOffsetMs"":172809}]"
Arnab,"The Office (U.S.): Season 9: ""Couple's Discount""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-12 19:17:06,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2540,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6340,""mediaOffsetMs"":3550},{""eventType"":""stopped"",""sessionOffsetMs"":6392,""mediaOffsetMs"":3683}]"
Arnab,The Office (U.S.): Season 1 - CLM 1,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-12 19:17:04,IN,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":2},{""eventType"":""playing"",""sessionOffsetMs"":1065,""mediaOffsetMs"":2},{""eventType"":""stopped"",""sessionOffsetMs"":1782,""mediaOffsetMs"":545}]"
Arnab,"The Office (U.S.): Season 9: ""Couple's Discount""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-12 05:09:58,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2075,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":152103,""mediaOffsetMs"":149818},{""eventType"":""playing"",""sessionOffsetMs"":161301,""mediaOffsetMs"":149909},{""eventType"":""paused"",""sessionOffsetMs"":974397,""mediaOffsetMs"":962810},{""eventType"":""playing"",""sessionOffsetMs"":1028383,""mediaOffsetMs"":963008},{""eventType"":""stopped"",""sessionOffsetMs"":1334259,""mediaOffsetMs"":1268884}]"
Arnab,The Office (U.S.): Season 1 - CLM 1,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-12 05:09:55,IN,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1199,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1697,""mediaOffsetMs"":256}]"
Arnab,SHAMAN KING: Season 1_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-12 05:08:28,IN,"[{""eventType"":""start"",""sessionOffsetMs"":49,""mediaOffsetMs"":14},{""eventType"":""playing"",""sessionOffsetMs"":1816,""mediaOffsetMs"":14},{""eventType"":""paused"",""sessionOffsetMs"":11139,""mediaOffsetMs"":9287},{""eventType"":""stopped"",""sessionOffsetMs"":88913,""mediaOffsetMs"":9300}]"
Arnab,One Piece Film Z,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 17:09:44,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2376,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10793,""mediaOffsetMs"":8087},{""eventType"":""playing"",""sessionOffsetMs"":56709,""mediaOffsetMs"":8294},{""eventType"":""paused"",""sessionOffsetMs"":136663,""mediaOffsetMs"":87205},{""eventType"":""playing"",""sessionOffsetMs"":182559,""mediaOffsetMs"":87453},{""eventType"":""paused"",""sessionOffsetMs"":2310715,""mediaOffsetMs"":2213894},{""eventType"":""playing"",""sessionOffsetMs"":2418642,""mediaOffsetMs"":2213996},{""eventType"":""stopped"",""sessionOffsetMs"":6406115,""mediaOffsetMs"":6201469}]"
Arnab,One Piece Film Z_hook_02_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 17:09:40,IN,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":743,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1871,""mediaOffsetMs"":1018}]"
Arnab,Black Adam_hook_05_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 17:08:51,IN,"[{""eventType"":""start"",""sessionOffsetMs"":45,""mediaOffsetMs"":19},{""eventType"":""playing"",""sessionOffsetMs"":636,""mediaOffsetMs"":19},{""eventType"":""stopped"",""sessionOffsetMs"":5243,""mediaOffsetMs"":4376}]"
Arnab,"ONE PIECE: Egghead: ""Episode 1103""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 16:47:20,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":2319,""mediaOffsetMs"":11000},{""eventType"":""stopped"",""sessionOffsetMs"":1205319,""mediaOffsetMs"":1214000}]"
Arnab,The Big Bang Theory: Season 1 - CLM 2,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 16:47:14,IN,"[{""eventType"":""start"",""sessionOffsetMs"":13,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":443,""mediaOffsetMs"":null}]"
Arnab,Inferno_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 16:47:10,IN,"[{""eventType"":""start"",""sessionOffsetMs"":45,""mediaOffsetMs"":8},{""eventType"":""playing"",""sessionOffsetMs"":913,""mediaOffsetMs"":8},{""eventType"":""paused"",""sessionOffsetMs"":2439,""mediaOffsetMs"":1327},{""eventType"":""stopped"",""sessionOffsetMs"":7920,""mediaOffsetMs"":1492}]"
Arnab,"ONE PIECE: Egghead: ""Episode 1103""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 16:14:31,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2112,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3706,""mediaOffsetMs"":1380},{""eventType"":""playing"",""sessionOffsetMs"":32055,""mediaOffsetMs"":1397},{""eventType"":""paused"",""sessionOffsetMs"":42851,""mediaOffsetMs"":11585}]"
Arnab,"ONE PIECE: Egghead: ""Episode 1102""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 16:14:06,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1318000},{""eventType"":""playing"",""sessionOffsetMs"":2518,""mediaOffsetMs"":1318000},{""eventType"":""paused"",""sessionOffsetMs"":11135,""mediaOffsetMs"":1326348},{""eventType"":""stopped"",""sessionOffsetMs"":24734,""mediaOffsetMs"":1326493}]"
Arnab,Inferno_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 16:13:22,IN,"[{""eventType"":""start"",""sessionOffsetMs"":50,""mediaOffsetMs"":7},{""eventType"":""playing"",""sessionOffsetMs"":959,""mediaOffsetMs"":7},{""eventType"":""paused"",""sessionOffsetMs"":7565,""mediaOffsetMs"":6342},{""eventType"":""stopped"",""sessionOffsetMs"":40771,""mediaOffsetMs"":6572}]"
Arnab,Seinfeld: Seinfeld: Season 3_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 15:26:33,IN,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":273,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1065,""mediaOffsetMs"":596}]"
Arnab,The Office (U.S.): Season 1 - CLM 1,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 15:26:29,IN,"[{""eventType"":""start"",""sessionOffsetMs"":13,""mediaOffsetMs"":11},{""eventType"":""playing"",""sessionOffsetMs"":805,""mediaOffsetMs"":11},{""eventType"":""stopped"",""sessionOffsetMs"":1026,""mediaOffsetMs"":140}]"
Arnab,Seinfeld: Seinfeld: Season 3_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 15:23:04,IN,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":425,""mediaOffsetMs"":null}]"
Arnab,Fantastic Beasts: The Secrets of Dumbledore_hook_05_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 15:20:34,IN,"[{""eventType"":""start"",""sessionOffsetMs"":32,""mediaOffsetMs"":9},{""eventType"":""playing"",""sessionOffsetMs"":1563,""mediaOffsetMs"":9},{""eventType"":""stopped"",""sessionOffsetMs"":2137,""mediaOffsetMs"":482}]"
Arnab,Inferno_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 15:20:27,IN,"[{""eventType"":""start"",""sessionOffsetMs"":40,""mediaOffsetMs"":8},{""eventType"":""playing"",""sessionOffsetMs"":1038,""mediaOffsetMs"":8},{""eventType"":""paused"",""sessionOffsetMs"":5037,""mediaOffsetMs"":3926}]"
Arnab,Fantastic Beasts: The Secrets of Dumbledore_hook_05_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 13:02:27,IN,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":5},{""eventType"":""playing"",""sessionOffsetMs"":742,""mediaOffsetMs"":5},{""eventType"":""stopped"",""sessionOffsetMs"":2437,""mediaOffsetMs"":1607}]"
Arnab,Season 1 Trailer: Shadow and Bone,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 12:59:34,IN,"[{""eventType"":""start"",""sessionOffsetMs"":47,""mediaOffsetMs"":10},{""eventType"":""playing"",""sessionOffsetMs"":1496,""mediaOffsetMs"":10},{""eventType"":""paused"",""sessionOffsetMs"":2943,""mediaOffsetMs"":1267}]"
Arnab,"The Office (U.S.): Season 9: ""Vandalism""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 12:37:46,IN,"[{""eventType"":""start"",""sessionOffsetMs"":175326,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":175397,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":645428,""mediaOffsetMs"":469731},{""eventType"":""playing"",""sessionOffsetMs"":647821,""mediaOffsetMs"":469879},{""eventType"":""paused"",""sessionOffsetMs"":1022867,""mediaOffsetMs"":844667},{""eventType"":""playing"",""sessionOffsetMs"":1039691,""mediaOffsetMs"":844926},{""eventType"":""stopped"",""sessionOffsetMs"":1480762,""mediaOffsetMs"":1285238}]"
Arnab,"The Office (U.S.): Season 9: ""Junior Salesman""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 12:16:36,IN,"[{""eventType"":""start"",""sessionOffsetMs"":177011,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":177082,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":237934,""mediaOffsetMs"":61000},{""eventType"":""reposition"",""sessionOffsetMs"":237935,""mediaOffsetMs"":75659},{""eventType"":""playing"",""sessionOffsetMs"":238002,""mediaOffsetMs"":75659},{""eventType"":""stopped"",""sessionOffsetMs"":1447060,""mediaOffsetMs"":1284436}]"
Arnab,"The Office (U.S.): Season 9: ""Customer Loyalty""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 11:52:18,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2684,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":490071,""mediaOffsetMs"":486982},{""eventType"":""playing"",""sessionOffsetMs"":509028,""mediaOffsetMs"":487264},{""eventType"":""paused"",""sessionOffsetMs"":1031698,""mediaOffsetMs"":1009472},{""eventType"":""playing"",""sessionOffsetMs"":1182359,""mediaOffsetMs"":1009662},{""eventType"":""stopped"",""sessionOffsetMs"":1459606,""mediaOffsetMs"":1286036}]"
Arnab,"The Office (U.S.): Season 9: ""Suit Warehouse""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 11:52:09,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1240000},{""eventType"":""playing"",""sessionOffsetMs"":4136,""mediaOffsetMs"":1240000},{""eventType"":""paused"",""sessionOffsetMs"":9729,""mediaOffsetMs"":1245422},{""eventType"":""stopped"",""sessionOffsetMs"":9769,""mediaOffsetMs"":1245441}]"
Arnab,The Office (U.S.): Season 1 - CLM 1,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 11:52:04,IN,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1637,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1908,""mediaOffsetMs"":148}]"
Arnab,Man of Steel_hook_03_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 11:51:02,IN,"[{""eventType"":""start"",""sessionOffsetMs"":76,""mediaOffsetMs"":2},{""eventType"":""playing"",""sessionOffsetMs"":2453,""mediaOffsetMs"":2},{""eventType"":""playing"",""sessionOffsetMs"":42850,""mediaOffsetMs"":40290},{""eventType"":""paused"",""sessionOffsetMs"":44940,""mediaOffsetMs"":42333},{""eventType"":""reposition"",""sessionOffsetMs"":44952,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":44994,""mediaOffsetMs"":0}]"
Arnab,The Office (U.S.): Season 1 - CLM 10,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 05:21:51,IN,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1478,""mediaOffsetMs"":0}]"
Arnab,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn)_hook_02_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 05:21:51,IN,[]
Arnab,"The Office (U.S.): Season 9: ""Suit Warehouse""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-11 05:21:49,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1255,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":872763,""mediaOffsetMs"":871258},{""eventType"":""playing"",""sessionOffsetMs"":876698,""mediaOffsetMs"":871373},{""eventType"":""paused"",""sessionOffsetMs"":1101652,""mediaOffsetMs"":1096128},{""eventType"":""playing"",""sessionOffsetMs"":1246550,""mediaOffsetMs"":1096336},{""eventType"":""stopped"",""sessionOffsetMs"":1390088,""mediaOffsetMs"":1239874}]"
Arnab,Fantastic Beasts: The Secrets of Dumbledore,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-10 16:56:50,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2336,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":769902,""mediaOffsetMs"":767098},{""eventType"":""playing"",""sessionOffsetMs"":770447,""mediaOffsetMs"":767334},{""eventType"":""paused"",""sessionOffsetMs"":1590691,""mediaOffsetMs"":1587330},{""eventType"":""playing"",""sessionOffsetMs"":1712661,""mediaOffsetMs"":1587590},{""eventType"":""paused"",""sessionOffsetMs"":1979725,""mediaOffsetMs"":1853961},{""eventType"":""playing"",""sessionOffsetMs"":2006290,""mediaOffsetMs"":1853999},{""eventType"":""paused"",""sessionOffsetMs"":4240859,""mediaOffsetMs"":4087981},{""eventType"":""playing"",""sessionOffsetMs"":4969414,""mediaOffsetMs"":4088051},{""eventType"":""stopped"",""sessionOffsetMs"":8841971,""mediaOffsetMs"":7960608}]"
Arnab,Fantastic Beasts: The Secrets of Dumbledore_hook_05_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-10 16:56:47,IN,"[{""eventType"":""start"",""sessionOffsetMs"":24,""mediaOffsetMs"":5},{""eventType"":""playing"",""sessionOffsetMs"":988,""mediaOffsetMs"":5},{""eventType"":""stopped"",""sessionOffsetMs"":1967,""mediaOffsetMs"":742}]"
Arnab,Slyth_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-10 16:44:27,IN,"[{""eventType"":""start"",""sessionOffsetMs"":56,""mediaOffsetMs"":10},{""eventType"":""playing"",""sessionOffsetMs"":1101,""mediaOffsetMs"":10},{""eventType"":""paused"",""sessionOffsetMs"":4681,""mediaOffsetMs"":3461},{""eventType"":""stopped"",""sessionOffsetMs"":741854,""mediaOffsetMs"":3568}]"
Arnab,Season 1 High Context Clip 2: Cooking Up Murder: Uncovering the Story of César Román,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-10 16:43:02,IN,"[{""eventType"":""start"",""sessionOffsetMs"":612,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2076,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":25301,""mediaOffsetMs"":22997},{""eventType"":""playing"",""sessionOffsetMs"":77063,""mediaOffsetMs"":23211},{""eventType"":""paused"",""sessionOffsetMs"":79637,""mediaOffsetMs"":25280},{""eventType"":""stopped"",""sessionOffsetMs"":84197,""mediaOffsetMs"":25472}]"
Arnab,Fantastic Beasts: The Secrets of Dumbledore_hook_05_16x9,Chrome PC (Cadmium),2024-05-10 16:19:53,IN,"[{""eventType"":""start"",""sessionOffsetMs"":1,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":418,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":14383,""mediaOffsetMs"":13747}]"
Arnab,Fantastic Beasts: The Secrets of Dumbledore_hook_05_16x9,Chrome PC (Cadmium),2024-05-10 16:19:51,IN,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1000,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1782,""mediaOffsetMs"":616}]"
Arnab,Angels & Demons_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:19:14,IN,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":290,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":13898,""mediaOffsetMs"":13258}]"
Arnab,Angels & Demons_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:19:10,IN,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1019,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3524,""mediaOffsetMs"":2234}]"
Arnab,Van Helsing_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:17:59,IN,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":390,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":16053,""mediaOffsetMs"":15350}]"
Arnab,Van Helsing_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:17:55,IN,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":980,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3801,""mediaOffsetMs"":2436}]"
Arnab,Article 370_hook_01_16x9,Chrome PC (Cadmium),2024-05-10 16:17:54,IN,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":373,""mediaOffsetMs"":null}]"
Arnab,The Social Network_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:17:30,IN,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":338,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":9389,""mediaOffsetMs"":8740}]"
Arnab,The Social Network_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:17:28,IN,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":995,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2213,""mediaOffsetMs"":1000}]"
Arnab,Good Will Hunting_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:15:54,IN,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":685,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1965,""mediaOffsetMs"":982},{""eventType"":""stopped"",""sessionOffsetMs"":2274,""mediaOffsetMs"":1214}]"
Arnab,Trinil_hook_05_16x9,Chrome PC (Cadmium),2024-05-10 16:15:50,IN,"[{""eventType"":""start"",""sessionOffsetMs"":22,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":886,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4059,""mediaOffsetMs"":2862},{""eventType"":""playing"",""sessionOffsetMs"":6029,""mediaOffsetMs"":3126},{""eventType"":""paused"",""sessionOffsetMs"":8437,""mediaOffsetMs"":5532},{""eventType"":""stopped"",""sessionOffsetMs"":300922,""mediaOffsetMs"":5532}]"
Arnab,The Shawshank Redemption_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:11:24,IN,"[{""eventType"":""start"",""sessionOffsetMs"":16,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1012,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1206,""mediaOffsetMs"":59}]"
Arnab,Moneyball_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:07:39,IN,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":439,""mediaOffsetMs"":0}]"
Arnab,Dune_hook_01_16x9,Chrome PC (Cadmium),2024-05-10 16:07:23,IN,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":604,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":16267,""mediaOffsetMs"":15335}]"
Arnab,Trinil_hook_05_16x9,Chrome PC (Cadmium),2024-05-10 16:07:14,IN,"[{""eventType"":""start"",""sessionOffsetMs"":23,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":423,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5189,""mediaOffsetMs"":4485},{""eventType"":""stopped"",""sessionOffsetMs"":463160,""mediaOffsetMs"":4725}]"
Arnab,Gone Girl_hook_primary_16x9,Chrome PC (Cadmium),2024-05-10 16:06:39,IN,"[{""eventType"":""start"",""sessionOffsetMs"":28,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1093,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10093,""mediaOffsetMs"":8590},{""eventType"":""playing"",""sessionOffsetMs"":31617,""mediaOffsetMs"":8850},{""eventType"":""stopped"",""sessionOffsetMs"":34396,""mediaOffsetMs"":10914}]"
Arnab,"The Office (U.S.): Season 9: ""Lice""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-10 11:44:19,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3843,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1074045,""mediaOffsetMs"":1069216},{""eventType"":""playing"",""sessionOffsetMs"":1194920,""mediaOffsetMs"":1069256},{""eventType"":""paused"",""sessionOffsetMs"":1304562,""mediaOffsetMs"":1178300},{""eventType"":""playing"",""sessionOffsetMs"":1345546,""mediaOffsetMs"":1178448},{""eventType"":""stopped"",""sessionOffsetMs"":1394702,""mediaOffsetMs"":1227604}]"
Arnab,The Office (U.S.): Season 1 - CLM 10,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-10 11:44:14,IN,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":2},{""eventType"":""playing"",""sessionOffsetMs"":586,""mediaOffsetMs"":2},{""eventType"":""stopped"",""sessionOffsetMs"":1816,""mediaOffsetMs"":1009}]"
Arnab,Psych: Season 1_hook_03_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-10 11:44:14,IN,"[{""eventType"":""start"",""sessionOffsetMs"":13,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":421,""mediaOffsetMs"":null}]"
Arnab,Season 1 Informative Clip 2: The Ultimatum: South Africa,Netflix Chrome Linux (Cadmium) HTML 5,2024-05-10 11:44:02,IN,"[{""eventType"":""start"",""sessionOffsetMs"":28,""mediaOffsetMs"":7},{""eventType"":""playing"",""sessionOffsetMs"":285,""mediaOffsetMs"":7},{""eventType"":""paused"",""sessionOffsetMs"":2963,""mediaOffsetMs"":2601},{""eventType"":""stopped"",""sessionOffsetMs"":13239,""mediaOffsetMs"":2643}]"
Arnab,"SPY x FAMILY: Season 1: ""Project Apple""",Netflix Chrome Linux (Cadmium) HTML 5,2024-05-10 10:32:59,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":13000},{""eventType"":""playing"",""sessionOffsetMs"":3557,""mediaOffsetMs"":13000},{""eventType"":""stopped"",""sessionOffsetMs"":1418557,""mediaOffsetMs"":1428000}]"
